2026-09-01 08:11:46,278 - root - INFO - Logging to /root/.cache/KVTC/svd-q10000_iter2_2026-09-01-08:11:46.log
2026-09-01 08:11:46,280 - root - INFO - Scanning /root/.cache/KVTC/calibrations/Qwen3-235B-A22B-7d34567f/tp-16-pp-1/config-e4bf2892e3ff71a0/dump for calibration dump directories
2026-09-01 08:11:46,285 - root - INFO - Discovered dump directory /root/.cache/KVTC/calibrations/Qwen3-235B-A22B-7d34567f/tp-16-pp-1/config-e4bf2892e3ff71a0/dump/fineweb with workers: ['tp_0_pp_0', 'tp_1_pp_0', 'tp_2_pp_0', 'tp_3_pp_0', 'tp_4_pp_0', 'tp_5_pp_0', 'tp_6_pp_0', 'tp_7_pp_0', 'tp_8_pp_0', 'tp_9_pp_0', 'tp_10_pp_0', 'tp_11_pp_0', 'tp_12_pp_0', 'tp_13_pp_0', 'tp_14_pp_0', 'tp_15_pp_0']
2026-09-01 08:13:10,747 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=892
2026-09-01 08:13:11,196 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=13
2026-09-01 08:13:11,226 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=444
2026-09-01 08:13:11,376 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=829
2026-09-01 08:13:33,742 - root - INFO - Looking for KV.K tensors at /root/.cache/KVTC/calibrations/Qwen3-235B-A22B-7d34567f/tp-16-pp-1/config-e4bf2892e3ff71a0/dump/fineweb/tp_1_pp_0
2026-09-01 08:13:33,836 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=872
2026-09-01 08:13:33,839 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=13
2026-09-01 08:13:33,896 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=995
2026-09-01 08:13:33,901 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=941
2026-09-01 08:13:34,092 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=807
2026-09-01 08:13:34,107 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=898
2026-09-01 08:13:34,209 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=923
2026-09-01 08:13:34,235 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=689
2026-09-01 08:13:34,246 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=965
2026-09-01 08:13:34,508 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=920
2026-09-01 08:13:34,544 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=409
2026-09-01 08:13:34,576 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=663
2026-09-01 08:13:34,647 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=695
2026-09-01 08:13:34,756 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=848
2026-09-01 08:13:50,182 - root - INFO - Looking for KV.V tensors at /root/.cache/KVTC/calibrations/Qwen3-235B-A22B-7d34567f/tp-16-pp-1/config-e4bf2892e3ff71a0/dump/fineweb/tp_1_pp_0
2026-09-01 08:13:50,210 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=409
2026-09-01 08:13:50,257 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=807
2026-09-01 08:13:50,264 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=848
2026-09-01 08:13:50,441 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=995
2026-09-01 08:13:50,554 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=941
2026-09-01 08:13:50,586 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=920
2026-09-01 08:13:50,591 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=663
2026-09-01 08:13:50,609 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=872
2026-09-01 08:13:50,685 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=898
2026-09-01 08:13:50,731 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=695
2026-09-01 08:13:50,802 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=13
2026-09-01 08:13:51,052 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=965
2026-09-01 08:13:51,064 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=923
2026-09-01 08:13:51,116 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=689
2026-09-01 08:14:13,399 - root - INFO - Looking for KV.K tensors at /root/.cache/KVTC/calibrations/Qwen3-235B-A22B-7d34567f/tp-16-pp-1/config-e4bf2892e3ff71a0/dump/openmath/tp_1_pp_0
2026-09-01 08:14:13,411 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=829
2026-09-01 08:14:14,343 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=892
2026-09-01 08:14:14,780 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=444
2026-09-01 08:14:14,856 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=372
2026-09-01 08:14:14,991 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=13
2026-09-01 08:14:33,197 - root - INFO - Looking for KV.V tensors at /root/.cache/KVTC/calibrations/Qwen3-235B-A22B-7d34567f/tp-16-pp-1/config-e4bf2892e3ff71a0/dump/openmath/tp_1_pp_0
2026-09-01 08:14:34,374 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=372
2026-09-01 08:14:34,559 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=892
2026-09-01 08:14:34,781 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=13
2026-09-01 08:14:34,813 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=444
2026-09-01 08:14:34,948 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=829
2026-09-01 08:14:50,822 - root - INFO - Looking for KV.K tensors at /root/.cache/KVTC/calibrations/Qwen3-235B-A22B-7d34567f/tp-16-pp-1/config-e4bf2892e3ff71a0/dump/fineweb/tp_2_pp_0
2026-09-01 08:14:50,910 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=872
2026-09-01 08:14:50,913 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=13
2026-09-01 08:14:50,965 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=995
2026-09-01 08:14:50,972 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=941
2026-09-01 08:14:51,162 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=807
2026-09-01 08:14:51,175 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=898
2026-09-01 08:14:51,271 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=923
2026-09-01 08:14:51,300 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=689
2026-09-01 08:14:51,311 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=965
2026-09-01 08:14:51,590 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=920
2026-09-01 08:14:51,625 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=409
2026-09-01 08:14:51,653 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=663
2026-09-01 08:14:51,712 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=695
2026-09-01 08:14:51,810 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=848
2026-09-01 08:15:05,179 - root - INFO - Looking for KV.V tensors at /root/.cache/KVTC/calibrations/Qwen3-235B-A22B-7d34567f/tp-16-pp-1/config-e4bf2892e3ff71a0/dump/fineweb/tp_2_pp_0
2026-09-01 08:15:05,207 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=409
2026-09-01 08:15:05,256 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=807
2026-09-01 08:15:05,263 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=848
2026-09-01 08:15:05,431 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=995
2026-09-01 08:15:05,537 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=941
2026-09-01 08:15:05,568 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=920
2026-09-01 08:15:05,573 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=663
2026-09-01 08:15:05,592 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=872
2026-09-01 08:15:05,677 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=898
2026-09-01 08:15:05,722 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=695
2026-09-01 08:15:05,783 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=13
2026-09-01 08:15:06,020 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=965
2026-09-01 08:15:06,030 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=923
2026-09-01 08:15:06,089 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=689
2026-09-01 08:15:25,204 - root - INFO - Looking for KV.K tensors at /root/.cache/KVTC/calibrations/Qwen3-235B-A22B-7d34567f/tp-16-pp-1/config-e4bf2892e3ff71a0/dump/openmath/tp_2_pp_0
2026-09-01 08:15:25,218 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=829
2026-09-01 08:15:26,198 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=892
2026-09-01 08:15:26,644 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=444
2026-09-01 08:15:26,714 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=372
2026-09-01 08:15:26,840 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=13
2026-09-01 08:15:42,613 - root - INFO - Looking for KV.V tensors at /root/.cache/KVTC/calibrations/Qwen3-235B-A22B-7d34567f/tp-16-pp-1/config-e4bf2892e3ff71a0/dump/openmath/tp_2_pp_0
2026-09-01 08:15:43,750 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=372
2026-09-01 08:15:43,933 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=892
2026-09-01 08:15:44,147 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=13
2026-09-01 08:15:44,176 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=444
2026-09-01 08:15:44,304 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=829
2026-09-01 08:15:59,719 - root - INFO - Looking for KV.K tensors at /root/.cache/KVTC/calibrations/Qwen3-235B-A22B-7d34567f/tp-16-pp-1/config-e4bf2892e3ff71a0/dump/fineweb/tp_3_pp_0
2026-09-01 08:15:59,812 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=872
2026-09-01 08:15:59,816 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=13
2026-09-01 08:15:59,864 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=995
2026-09-01 08:15:59,869 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=941
2026-09-01 08:16:00,040 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=807
2026-09-01 08:16:00,053 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=898
2026-09-01 08:16:00,130 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=923
2026-09-01 08:16:00,153 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=689
2026-09-01 08:16:00,167 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=965
2026-09-01 08:16:00,443 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=920
